,id,listing_url,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bedrooms,beds,price,availability_30,number_of_reviews,review_scores_rating,instant_bookable,cancellation_policy,reviews_per_month,BezirkeNbr,Zip
10742,36326142,https://www.airbnb.com/rooms/36326142,Leopoldstadt,48.22225,16.4041,Entire home/apt,4,1.0,2.0,60.0,5,13,100.0,t,moderate,4.33,2.,1020 Wien
10743,36327644,https://www.airbnb.com/rooms/36327644,Alsergrund,48.224959999999996,16.35343,Private room,2,1.0,1.0,28.0,0,10,100.0,t,moderate,2.59,9.,1090 Wien
10744,36328712,https://www.airbnb.com/rooms/36328712,Josefstadt,48.209179999999996,16.34508,Entire home/apt,4,1.0,1.0,57.0,2,4,100.0,f,flexible,1.1,8.,1080 Wien
10745,36328840,https://www.airbnb.com/rooms/36328840,Alsergrund,48.21568,16.35635,Private room,2,1.0,1.0,42.0,0,12,100.0,f,moderate,2.57,9.,1090 Wien
10746,36330361,https://www.airbnb.com/rooms/36330361,Währing,48.22415,16.347939999999998,Entire home/apt,5,2.0,2.0,70.0,0,14,96.0,t,moderate,3.31,18.,1180 Wien
10747,36332439,https://www.airbnb.com/rooms/36332439,Margareten,48.18826,16.35345,Entire home/apt,5,1.0,2.0,47.0,10,37,94.0,t,flexible,8.54,5.,1050 Wien
10749,36334334,https://www.airbnb.com/rooms/36334334,Landstraße,48.19254,16.385070000000002,Private room,4,1.0,1.0,35.0,0,13,100.0,t,moderate,2.98,3.,1030 Wien
10751,36346718,https://www.airbnb.com/rooms/36346718,Margareten,48.18448,16.36748,Entire home/apt,4,1.0,2.0,50.0,17,40,99.0,t,moderate,8.76,5.,1050 Wien
10752,36347219,https://www.airbnb.com/rooms/36347219,Meidling,48.18316,16.32459,Entire home/apt,5,2.0,3.0,85.0,16,3,100.0,f,moderate,1.02,12.,1120 Wien
10753,36348182,https://www.airbnb.com/rooms/36348182,Penzing,48.19323,16.31555,Entire home/apt,4,1.0,2.0,70.0,16,9,96.0,t,strict_14_with_grace_period,2.33,14.,1140 Wien
10754,36349329,https://www.airbnb.com/rooms/36349329,Penzing,48.19352,16.316010000000002,Entire home/apt,4,1.0,2.0,70.0,18,8,100.0,t,strict_14_with_grace_period,2.45,14.,1140 Wien
10755,36349575,https://www.airbnb.com/rooms/36349575,Donaustadt,48.26104,16.45385,Entire home/apt,3,1.0,1.0,28.0,0,3,80.0,t,strict_14_with_grace_period,0.65,22.,1220 Wien
10756,36350251,https://www.airbnb.com/rooms/36350251,Penzing,48.19336,16.315379999999998,Entire home/apt,4,2.0,2.0,110.0,12,8,100.0,t,strict_14_with_grace_period,2.55,14.,1140 Wien
10757,36350912,https://www.airbnb.com/rooms/36350912,Hernals,48.21593,16.34059,Private room,2,1.0,2.0,25.0,30,5,80.0,f,moderate,1.15,17.,1170 Wien
10760,36352732,https://www.airbnb.com/rooms/36352732,Mariahilf,48.195209999999996,16.343529999999998,Private room,2,1.0,1.0,35.0,7,28,96.0,t,flexible,6.56,6.,1060 Wien
10761,36353818,https://www.airbnb.com/rooms/36353818,Favoriten,48.17419,16.37951,Entire home/apt,4,2.0,2.0,59.0,16,27,84.0,t,moderate,5.96,10.,1100 Wien
10762,36362791,https://www.airbnb.com/rooms/36362791,Floridsdorf,48.25851,16.39151,Shared room,2,1.0,1.0,25.0,0,5,100.0,f,moderate,1.09,21.,1210 Wien
10763,36365809,https://www.airbnb.com/rooms/36365809,Rudolfsheim-Fünfhaus,48.19271,16.3358,Entire home/apt,2,1.0,1.0,79.0,9,11,100.0,t,flexible,2.43,15.,1150 Wien
10764,36367441,https://www.airbnb.com/rooms/36367441,Mariahilf,48.199909999999996,16.35509,Entire home/apt,4,1.0,2.0,120.0,11,20,100.0,t,strict_14_with_grace_period,5.17,6.,1060 Wien
10765,36372837,https://www.airbnb.com/rooms/36372837,Mariahilf,48.190129999999996,16.3429,Entire home/apt,2,1.0,1.0,60.0,15,17,96.0,f,moderate,3.95,6.,1060 Wien
10766,36373111,https://www.airbnb.com/rooms/36373111,Liesing,48.1466,16.28177,Entire home/apt,4,3.0,2.0,50.0,0,5,100.0,f,moderate,2.94,23.,1230 Wien
10767,36374033,https://www.airbnb.com/rooms/36374033,Leopoldstadt,48.21751,16.403370000000002,Entire home/apt,6,3.0,4.0,180.0,0,2,100.0,f,moderate,0.61,2.,1020 Wien
10768,36375286,https://www.airbnb.com/rooms/36375286,Mariahilf,48.19894,16.35826,Entire home/apt,4,2.0,2.0,100.0,9,24,97.0,t,strict_14_with_grace_period,5.58,6.,1060 Wien
10769,36378789,https://www.airbnb.com/rooms/36378789,Innere Stadt,48.21306,16.37258,Entire home/apt,2,1.0,1.0,75.0,3,8,78.0,t,strict_14_with_grace_period,1.95,1.,1010 Wien
10770,36382436,https://www.airbnb.com/rooms/36382436,Wieden,48.197070000000004,16.36126,Entire home/apt,2,1.0,1.0,90.0,0,2,80.0,t,strict_14_with_grace_period,0.53,4.,1040 Wien
10772,36387751,https://www.airbnb.com/rooms/36387751,Leopoldstadt,48.230779999999996,16.39389,Private room,2,1.0,1.0,28.0,8,14,91.0,t,strict_14_with_grace_period,3.47,2.,1020 Wien
10773,36388156,https://www.airbnb.com/rooms/36388156,Neubau,48.19809,16.34435,Shared room,3,1.0,1.0,130.0,23,1,100.0,f,flexible,0.34,7.,1070 Wien
10776,36403472,https://www.airbnb.com/rooms/36403472,Wieden,48.19249,16.366789999999998,Entire home/apt,4,1.0,4.0,50.0,7,5,96.0,t,strict_14_with_grace_period,1.44,4.,1040 Wien
10777,36406347,https://www.airbnb.com/rooms/36406347,Innere Stadt,48.21171,16.37443,Entire home/apt,5,1.0,3.0,120.0,0,6,93.0,f,moderate,1.51,1.,1010 Wien
10778,36409967,https://www.airbnb.com/rooms/36409967,Wieden,48.18483,16.37017,Entire home/apt,5,3.0,3.0,230.0,2,8,95.0,f,flexible,1.85,4.,1040 Wien
10779,36412166,https://www.airbnb.com/rooms/36412166,Wieden,48.187670000000004,16.370820000000002,Entire home/apt,6,2.0,3.0,100.0,13,13,77.0,t,flexible,3.1,4.,1040 Wien
10780,36412433,https://www.airbnb.com/rooms/36412433,Wieden,48.18748,16.371029999999998,Entire home/apt,5,2.0,3.0,111.0,13,10,86.0,t,flexible,2.24,4.,1040 Wien
10782,36414501,https://www.airbnb.com/rooms/36414501,Leopoldstadt,48.20312,16.40209,Private room,2,1.0,1.0,50.0,0,3,100.0,f,flexible,0.95,2.,1020 Wien
10783,36417864,https://www.airbnb.com/rooms/36417864,Josefstadt,48.20884,16.35409,Entire home/apt,4,2.0,2.0,39.0,5,15,96.0,t,strict_14_with_grace_period,3.52,8.,1080 Wien
10784,36422559,https://www.airbnb.com/rooms/36422559,Hernals,48.215709999999994,16.33859,Private room,2,1.0,1.0,55.0,26,4,100.0,f,flexible,1.26,17.,1170 Wien
10788,36442173,https://www.airbnb.com/rooms/36442173,Rudolfsheim-Fünfhaus,48.18976,16.3242,Private room,2,1.0,1.0,50.0,0,6,100.0,t,moderate,1.51,15.,1150 Wien
10789,36442844,https://www.airbnb.com/rooms/36442844,Margareten,48.18535,16.3535,Private room,1,1.0,1.0,22.0,6,4,100.0,t,flexible,1.24,5.,1050 Wien
10790,36442847,https://www.airbnb.com/rooms/36442847,Margareten,48.187470000000005,16.35289,Entire home/apt,3,1.0,2.0,94.0,19,26,96.0,t,strict_14_with_grace_period,5.86,5.,1050 Wien
10791,36442923,https://www.airbnb.com/rooms/36442923,Wieden,48.187459999999994,16.368920000000003,Entire home/apt,3,1.0,1.0,50.0,6,18,91.0,t,flexible,4.29,4.,1040 Wien
10792,36445736,https://www.airbnb.com/rooms/36445736,Döbling,48.24357,16.32808,Private room,2,1.0,1.0,20.0,0,8,100.0,t,strict_14_with_grace_period,2.2,19.,1190 Wien
10795,36446967,https://www.airbnb.com/rooms/36446967,Landstraße,48.21131,16.38769,Private room,2,1.0,1.0,29.0,5,29,97.0,t,strict_14_with_grace_period,6.69,3.,1030 Wien
10797,36450809,https://www.airbnb.com/rooms/36450809,Leopoldstadt,48.22473,16.40771,Shared room,10,1.0,10.0,35.0,27,5,100.0,t,flexible,1.17,2.,1020 Wien
10801,36465445,https://www.airbnb.com/rooms/36465445,Josefstadt,48.20987,16.34644,Private room,2,1.0,1.0,50.0,0,7,92.0,f,flexible,1.74,8.,1080 Wien
10802,36466707,https://www.airbnb.com/rooms/36466707,Währing,48.23403,16.32147,Private room,2,1.0,1.0,29.0,0,3,100.0,f,strict_14_with_grace_period,0.67,18.,1180 Wien
10803,36467565,https://www.airbnb.com/rooms/36467565,Wieden,48.193870000000004,16.36618,Private room,2,1.0,1.0,39.0,11,9,89.0,t,moderate,4.43,4.,1040 Wien
10804,36469379,https://www.airbnb.com/rooms/36469379,Hernals,48.219429999999996,16.32808,Private room,2,1.0,1.0,30.0,0,7,91.0,t,moderate,1.75,17.,1170 Wien
10805,36470969,https://www.airbnb.com/rooms/36470969,Alsergrund,48.21624,16.343510000000002,Private room,2,1.0,1.0,65.0,2,8,100.0,f,moderate,1.98,9.,1090 Wien
10806,36471351,https://www.airbnb.com/rooms/36471351,Hernals,48.219840000000005,16.32917,Private room,1,1.0,1.0,25.0,0,6,77.0,t,moderate,1.45,17.,1170 Wien
10807,36472110,https://www.airbnb.com/rooms/36472110,Brigittenau,48.2333,16.38053,Entire home/apt,6,2.0,2.0,85.0,8,14,97.0,f,moderate,3.18,20.,1200 Wien
10809,36475112,https://www.airbnb.com/rooms/36475112,Hernals,48.21982,16.32817,Private room,2,1.0,1.0,30.0,7,10,92.0,t,moderate,2.34,17.,1170 Wien
10810,36475315,https://www.airbnb.com/rooms/36475315,Floridsdorf,48.29599,16.411929999999998,Private room,2,1.0,1.0,34.0,0,13,93.0,t,flexible,3.0,21.,1210 Wien
10811,36475334,https://www.airbnb.com/rooms/36475334,Rudolfsheim-Fünfhaus,48.19679,16.3249,Entire home/apt,4,1.0,1.0,49.0,17,32,88.0,t,moderate,7.27,15.,1150 Wien
10812,36475529,https://www.airbnb.com/rooms/36475529,Margareten,48.18472,16.36155,Entire home/apt,5,1.0,3.0,53.0,17,11,84.0,t,moderate,2.7,5.,1050 Wien
10813,36476726,https://www.airbnb.com/rooms/36476726,Landstraße,48.20309,16.38835,Entire home/apt,7,1.0,4.0,150.0,22,6,93.0,t,flexible,1.82,3.,1030 Wien
10814,36476757,https://www.airbnb.com/rooms/36476757,Leopoldstadt,48.2178,16.41682,Shared room,10,1.0,10.0,35.0,27,7,80.0,t,flexible,1.57,2.,1020 Wien
10815,36479912,https://www.airbnb.com/rooms/36479912,Favoriten,48.16962,16.3798,Entire home/apt,4,2.0,2.0,52.0,0,5,92.0,f,moderate,1.15,10.,1100 Wien
10816,36480018,https://www.airbnb.com/rooms/36480018,Meidling,48.184870000000004,16.32246,Entire home/apt,2,1.0,1.0,50.0,1,39,98.0,t,strict_14_with_grace_period,9.21,12.,1120 Wien
10817,36480186,https://www.airbnb.com/rooms/36480186,Landstraße,48.19334,16.388579999999997,Entire home/apt,4,2.0,2.0,53.0,0,7,97.0,f,strict_14_with_grace_period,1.76,3.,1030 Wien
10818,36480582,https://www.airbnb.com/rooms/36480582,Meidling,48.17978,16.33369,Entire home/apt,6,3.0,3.0,120.0,24,1,100.0,t,flexible,0.34,12.,1120 Wien
10820,36481697,https://www.airbnb.com/rooms/36481697,Margareten,48.18723,16.34434,Private room,2,1.0,1.0,20.0,14,18,91.0,f,moderate,4.29,5.,1050 Wien
10821,36481722,https://www.airbnb.com/rooms/36481722,Brigittenau,48.24135,16.366970000000002,Entire home/apt,4,1.0,1.0,60.0,20,15,95.0,t,moderate,3.38,20.,1200 Wien
10822,36481991,https://www.airbnb.com/rooms/36481991,Leopoldstadt,48.22188,16.40098,Entire home/apt,4,2.0,4.0,80.0,5,1,100.0,t,flexible,0.34,2.,1020 Wien
10825,36498322,https://www.airbnb.com/rooms/36498322,Hernals,48.21982,16.32787,Private room,2,1.0,1.0,30.0,0,2,100.0,f,strict_14_with_grace_period,0.57,17.,1170 Wien
10826,36498466,https://www.airbnb.com/rooms/36498466,Leopoldstadt,48.22157,16.38551,Entire home/apt,4,1.0,2.0,65.0,14,10,94.0,t,strict_14_with_grace_period,2.54,2.,1020 Wien
10827,36500386,https://www.airbnb.com/rooms/36500386,Leopoldstadt,48.21823,16.40537,Entire home/apt,2,1.0,1.0,75.0,0,1,100.0,f,moderate,0.34,2.,1020 Wien
10828,36501798,https://www.airbnb.com/rooms/36501798,Meidling,48.17691,16.32935,Private room,2,1.0,1.0,20.0,0,5,92.0,t,flexible,1.21,12.,1120 Wien
10830,36508700,https://www.airbnb.com/rooms/36508700,Ottakring,48.21139,16.32224,Private room,2,1.0,1.0,32.0,0,5,100.0,f,strict_14_with_grace_period,1.15,16.,1160 Wien
10832,36516438,https://www.airbnb.com/rooms/36516438,Penzing,48.19766,16.30879,Entire home/apt,4,1.0,2.0,43.0,1,5,96.0,f,moderate,1.92,14.,1140 Wien
10833,36517293,https://www.airbnb.com/rooms/36517293,Leopoldstadt,48.20946,16.41541,Shared room,10,1.0,10.0,27.0,27,3,73.0,t,flexible,1.96,2.,1020 Wien
10834,36517639,https://www.airbnb.com/rooms/36517639,Floridsdorf,48.257490000000004,16.4154,Entire home/apt,2,1.0,1.0,80.0,30,2,100.0,t,moderate,0.63,21.,1210 Wien
10835,36519791,https://www.airbnb.com/rooms/36519791,Ottakring,48.21365,16.33625,Entire home/apt,6,2.0,3.0,179.0,17,9,100.0,t,strict_14_with_grace_period,2.05,16.,1160 Wien
10836,36520373,https://www.airbnb.com/rooms/36520373,Wieden,48.18722,16.37472,Entire home/apt,4,1.0,1.0,60.0,0,4,85.0,t,strict_14_with_grace_period,1.02,4.,1040 Wien
10837,36520843,https://www.airbnb.com/rooms/36520843,Ottakring,48.20862,16.33504,Entire home/apt,10,3.0,5.0,75.0,7,37,95.0,t,moderate,8.81,16.,1160 Wien
10838,36520970,https://www.airbnb.com/rooms/36520970,Ottakring,48.20601,16.3361,Private room,2,1.0,1.0,39.0,0,12,100.0,t,moderate,2.88,16.,1160 Wien
10839,36521513,https://www.airbnb.com/rooms/36521513,Leopoldstadt,48.217690000000005,16.37294,Entire home/apt,2,1.0,1.0,57.0,8,18,100.0,t,strict_14_with_grace_period,4.32,2.,1020 Wien
10841,36539328,https://www.airbnb.com/rooms/36539328,Favoriten,48.17904,16.368779999999997,Entire home/apt,4,1.0,2.0,44.0,1,9,98.0,f,flexible,2.18,10.,1100 Wien
10842,36543421,https://www.airbnb.com/rooms/36543421,Leopoldstadt,48.21927,16.3998,Entire home/apt,2,1.0,2.0,50.0,5,5,88.0,f,moderate,1.24,2.,1020 Wien
10843,36547520,https://www.airbnb.com/rooms/36547520,Brigittenau,48.226040000000005,16.36885,Private room,2,1.0,1.0,26.0,0,13,97.0,f,flexible,3.12,20.,1200 Wien
10844,36548697,https://www.airbnb.com/rooms/36548697,Meidling,48.175509999999996,16.33682,Entire home/apt,4,1.0,1.0,75.0,0,2,70.0,f,moderate,0.68,12.,1120 Wien
10846,36556389,https://www.airbnb.com/rooms/36556389,Leopoldstadt,48.21774,16.389120000000002,Private room,3,1.0,1.0,30.0,0,8,95.0,f,flexible,2.0,2.,1020 Wien
10847,36556615,https://www.airbnb.com/rooms/36556615,Leopoldstadt,48.2156,16.416439999999998,Entire home/apt,2,1.0,1.0,70.0,13,8,80.0,t,flexible,2.53,2.,1020 Wien
10848,36557965,https://www.airbnb.com/rooms/36557965,Leopoldstadt,48.21777,16.38935,Private room,2,1.0,1.0,25.0,0,16,88.0,f,flexible,3.87,2.,1020 Wien
10850,36562845,https://www.airbnb.com/rooms/36562845,Favoriten,48.15619,16.39069,Private room,2,1.0,2.0,17.0,11,18,85.0,t,flexible,4.32,10.,1100 Wien
10851,36566664,https://www.airbnb.com/rooms/36566664,Floridsdorf,48.29443,16.411279999999998,Private room,2,1.0,2.0,30.0,0,5,92.0,t,flexible,1.46,21.,1210 Wien
10852,36576338,https://www.airbnb.com/rooms/36576338,Neubau,48.20087,16.34796,Private room,2,1.0,1.0,29.0,9,25,95.0,t,strict_14_with_grace_period,6.05,7.,1070 Wien
10853,36578502,https://www.airbnb.com/rooms/36578502,Leopoldstadt,48.22433,16.368489999999998,Private room,2,1.0,1.0,39.0,18,4,73.0,f,flexible,0.91,2.,1020 Wien
10854,36580361,https://www.airbnb.com/rooms/36580361,Neubau,48.20486,16.35569,Entire home/apt,6,2.0,2.0,100.0,3,12,100.0,f,flexible,3.1,7.,1070 Wien
10855,36581136,https://www.airbnb.com/rooms/36581136,Margareten,48.18394,16.3595,Entire home/apt,5,1.0,3.0,53.0,9,7,91.0,f,moderate,1.81,5.,1050 Wien
10857,36582505,https://www.airbnb.com/rooms/36582505,Wieden,48.19188,16.3688,Entire home/apt,12,5.0,5.0,170.0,0,1,100.0,f,moderate,0.31,4.,1040 Wien
10858,36583363,https://www.airbnb.com/rooms/36583363,Favoriten,48.18578,16.3795,Entire home/apt,4,1.0,2.0,75.0,4,37,98.0,t,strict_14_with_grace_period,9.17,10.,1100 Wien
10859,36590310,https://www.airbnb.com/rooms/36590310,Landstraße,48.2095,16.39065,Entire home/apt,2,1.0,1.0,32.0,0,1,100.0,f,flexible,0.54,3.,1030 Wien
10860,36594743,https://www.airbnb.com/rooms/36594743,Margareten,48.19184,16.358620000000002,Entire home/apt,5,1.0,2.0,53.0,17,12,95.0,t,moderate,2.98,5.,1050 Wien
10861,36600653,https://www.airbnb.com/rooms/36600653,Floridsdorf,48.25456,16.397389999999998,Entire home/apt,4,1.0,2.0,90.0,0,4,90.0,t,strict_14_with_grace_period,1.11,21.,1210 Wien
10862,36602543,https://www.airbnb.com/rooms/36602543,Donaustadt,48.25395,16.45908,Private room,2,1.0,1.0,30.0,2,30,94.0,t,strict_14_with_grace_period,7.26,22.,1220 Wien
10864,36615257,https://www.airbnb.com/rooms/36615257,Wieden,48.19445,16.36332,Entire home/apt,6,3.0,3.0,100.0,7,21,96.0,f,strict_14_with_grace_period,5.12,4.,1040 Wien
10866,36617787,https://www.airbnb.com/rooms/36617787,Donaustadt,48.238009999999996,16.43563,Private room,8,3.0,7.0,120.0,15,7,94.0,t,strict_14_with_grace_period,1.71,22.,1220 Wien
10867,36618384,https://www.airbnb.com/rooms/36618384,Alsergrund,48.22489,16.3574,Entire home/apt,2,2.0,2.0,32.0,0,2,80.0,f,strict_14_with_grace_period,0.7,9.,1090 Wien
10868,36618505,https://www.airbnb.com/rooms/36618505,Neubau,48.20443,16.3524,Private room,2,1.0,1.0,35.0,0,8,100.0,f,flexible,2.29,7.,1070 Wien
10869,36618650,https://www.airbnb.com/rooms/36618650,Währing,48.2371,16.32781,Private room,1,1.0,1.0,28.0,4,10,84.0,t,flexible,3.09,18.,1180 Wien
10870,36618820,https://www.airbnb.com/rooms/36618820,Favoriten,48.18489,16.383470000000003,Entire home/apt,4,1.0,4.0,90.0,5,11,98.0,t,strict_14_with_grace_period,3.4,10.,1100 Wien
10872,36624377,https://www.airbnb.com/rooms/36624377,Margareten,48.18352,16.36271,Entire home/apt,8,3.0,5.0,90.0,0,6,90.0,f,moderate,1.65,5.,1050 Wien
10874,36626197,https://www.airbnb.com/rooms/36626197,Döbling,48.23468,16.3533,Private room,2,1.0,1.0,60.0,0,15,96.0,t,flexible,3.6,19.,1190 Wien
10875,36627611,https://www.airbnb.com/rooms/36627611,Josefstadt,48.21325,16.354110000000002,Private room,1,1.0,1.0,15.0,0,3,100.0,t,flexible,0.79,8.,1080 Wien
10877,36630834,https://www.airbnb.com/rooms/36630834,Ottakring,48.2175,16.31139,Private room,2,1.0,1.0,20.0,8,39,89.0,t,flexible,9.59,16.,1160 Wien
10879,36636316,https://www.airbnb.com/rooms/36636316,Donaustadt,48.23505,16.41319,Entire home/apt,5,2.0,3.0,70.0,13,6,100.0,t,moderate,1.75,22.,1220 Wien
10880,36637335,https://www.airbnb.com/rooms/36637335,Simmering,48.169090000000004,16.41665,Entire home/apt,8,3.0,4.0,75.0,8,40,94.0,t,moderate,9.23,11.,1110 Wien
10882,36638917,https://www.airbnb.com/rooms/36638917,Ottakring,48.21386,16.33306,Entire home/apt,4,2.0,2.0,85.0,0,3,67.0,t,flexible,0.83,16.,1160 Wien
10883,36647826,https://www.airbnb.com/rooms/36647826,Penzing,48.1899,16.29709,Private room,2,1.0,1.0,20.0,0,2,100.0,t,flexible,0.51,14.,1140 Wien
10886,36668714,https://www.airbnb.com/rooms/36668714,Brigittenau,48.23407,16.36512,Entire home/apt,3,1.0,2.0,125.0,23,1,100.0,t,flexible,1.0,20.,1200 Wien
10888,36672777,https://www.airbnb.com/rooms/36672777,Simmering,48.17627,16.40881,Private room,2,1.0,1.0,33.0,13,9,87.0,f,flexible,2.78,11.,1110 Wien
10890,36682475,https://www.airbnb.com/rooms/36682475,Leopoldstadt,48.221070000000005,16.382,Entire home/apt,4,2.0,2.0,80.0,12,3,100.0,t,strict_14_with_grace_period,1.02,2.,1020 Wien
10891,36685206,https://www.airbnb.com/rooms/36685206,Landstraße,48.20015,16.37979,Private room,2,1.0,1.0,35.0,3,30,96.0,t,strict_14_with_grace_period,8.18,3.,1030 Wien
10892,36685832,https://www.airbnb.com/rooms/36685832,Simmering,48.17859,16.40958,Private room,1,1.0,1.0,25.0,0,4,100.0,f,flexible,1.26,11.,1110 Wien
10894,36687693,https://www.airbnb.com/rooms/36687693,Ottakring,48.212140000000005,16.3339,Entire home/apt,3,1.0,2.0,60.0,20,10,92.0,f,flexible,2.73,16.,1160 Wien
10895,36687891,https://www.airbnb.com/rooms/36687891,Rudolfsheim-Fünfhaus,48.19788,16.3297,Entire home/apt,8,2.0,4.0,89.0,12,8,88.0,t,flexible,1.9,15.,1150 Wien
10896,36688420,https://www.airbnb.com/rooms/36688420,Donaustadt,48.22352,16.5014,Private room,1,1.0,1.0,20.0,0,1,100.0,t,flexible,0.37,22.,1220 Wien
10897,36688859,https://www.airbnb.com/rooms/36688859,Rudolfsheim-Fünfhaus,48.20162,16.33475,Entire home/apt,3,1.0,2.0,62.0,2,37,97.0,t,strict_14_with_grace_period,8.74,15.,1150 Wien
10898,36689669,https://www.airbnb.com/rooms/36689669,Ottakring,48.21297,16.330270000000002,Entire home/apt,3,1.0,3.0,45.0,5,12,98.0,t,moderate,3.1,16.,1160 Wien
10899,36689934,https://www.airbnb.com/rooms/36689934,Meidling,48.171170000000004,16.32054,Entire home/apt,4,1.0,1.0,45.0,14,2,100.0,t,flexible,2.0,12.,1120 Wien
10900,36690185,https://www.airbnb.com/rooms/36690185,Meidling,48.17273,16.31889,Entire home/apt,2,1.0,1.0,39.0,2,3,100.0,t,strict_14_with_grace_period,3.0,12.,1120 Wien
10902,36692587,https://www.airbnb.com/rooms/36692587,Landstraße,48.19052,16.388289999999998,Entire home/apt,2,1.0,1.0,79.0,5,5,100.0,t,flexible,1.28,3.,1030 Wien
10903,36694476,https://www.airbnb.com/rooms/36694476,Leopoldstadt,48.22395,16.401529999999998,Entire home/apt,4,2.0,2.0,70.0,0,12,90.0,f,strict_14_with_grace_period,3.03,2.,1020 Wien
10904,36694564,https://www.airbnb.com/rooms/36694564,Penzing,48.19938,16.31713,Entire home/apt,4,1.0,1.0,79.0,17,5,96.0,t,moderate,2.73,14.,1140 Wien
10905,36697228,https://www.airbnb.com/rooms/36697228,Leopoldstadt,48.21909,16.38079,Entire home/apt,2,1.0,1.0,45.0,0,16,94.0,t,flexible,3.84,2.,1020 Wien
10906,36698624,https://www.airbnb.com/rooms/36698624,Hernals,48.22232,16.3353,Entire home/apt,6,2.0,3.0,50.0,6,10,100.0,t,flexible,2.88,17.,1170 Wien
10907,36700973,https://www.airbnb.com/rooms/36700973,Hietzing,48.18531,16.29719,Entire home/apt,6,2.0,2.0,100.0,0,3,100.0,f,moderate,0.87,13.,1130 Wien
10908,36715236,https://www.airbnb.com/rooms/36715236,Hietzing,48.18807,16.28575,Entire home/apt,4,2.0,2.0,78.0,0,7,91.0,t,flexible,1.81,13.,1130 Wien
10909,36715518,https://www.airbnb.com/rooms/36715518,Landstraße,48.1949,16.389110000000002,Entire home/apt,2,1.0,1.0,60.0,11,14,86.0,t,flexible,3.59,3.,1030 Wien
10912,36717957,https://www.airbnb.com/rooms/36717957,Neubau,48.20516,16.35388,Hotel room,2,1.0,1.0,100.0,18,3,100.0,t,strict_14_with_grace_period,0.84,7.,1070 Wien
10914,36724634,https://www.airbnb.com/rooms/36724634,Favoriten,48.181459999999994,16.38004,Private room,8,3.0,3.0,40.0,30,3,100.0,t,flexible,1.02,10.,1100 Wien
10915,36725531,https://www.airbnb.com/rooms/36725531,Leopoldstadt,48.21882,16.38488,Entire home/apt,4,1.0,2.0,60.0,2,21,97.0,t,strict_14_with_grace_period,5.0,2.,1020 Wien
10916,36726545,https://www.airbnb.com/rooms/36726545,Neubau,48.20563,16.33999,Entire home/apt,4,1.0,2.0,150.0,9,3,100.0,t,flexible,0.94,7.,1070 Wien
10917,36727491,https://www.airbnb.com/rooms/36727491,Rudolfsheim-Fünfhaus,48.19425,16.32609,Entire home/apt,3,1.0,1.0,65.0,7,4,100.0,t,flexible,0.93,15.,1150 Wien
10918,36727923,https://www.airbnb.com/rooms/36727923,Brigittenau,48.2353,16.36671,Entire home/apt,3,1.0,2.0,105.0,21,11,98.0,t,flexible,2.95,20.,1200 Wien
10919,36739050,https://www.airbnb.com/rooms/36739050,Landstraße,48.19453,16.3962,Entire home/apt,4,1.0,2.0,75.0,6,22,97.0,t,strict_14_with_grace_period,6.11,3.,1030 Wien
10921,36741825,https://www.airbnb.com/rooms/36741825,Leopoldstadt,48.21734,16.38925,Entire home/apt,4,1.0,2.0,49.0,6,18,98.0,t,strict_14_with_grace_period,4.5,2.,1020 Wien
10922,36742604,https://www.airbnb.com/rooms/36742604,Mariahilf,48.190290000000005,16.33932,Entire home/apt,4,1.0,1.0,65.0,8,3,100.0,t,moderate,0.87,6.,1060 Wien
10923,36743865,https://www.airbnb.com/rooms/36743865,Neubau,48.20032,16.3378,Entire home/apt,4,1.0,2.0,68.0,0,4,100.0,f,flexible,0.94,7.,1070 Wien
10924,36744370,https://www.airbnb.com/rooms/36744370,Leopoldstadt,48.21287,16.38007,Private room,2,1.0,1.0,45.0,8,19,99.0,f,moderate,5.48,2.,1020 Wien
10926,36749299,https://www.airbnb.com/rooms/36749299,Landstraße,48.190329999999996,16.38516,Entire home/apt,2,1.0,1.0,50.0,1,29,90.0,t,moderate,7.31,3.,1030 Wien
10927,36750397,https://www.airbnb.com/rooms/36750397,Landstraße,48.19585,16.40426,Private room,2,1.0,2.0,27.0,28,2,100.0,t,flexible,0.47,3.,1030 Wien
10928,36752461,https://www.airbnb.com/rooms/36752461,Alsergrund,48.22636,16.364620000000002,Entire home/apt,2,1.0,1.0,69.0,8,33,99.0,t,moderate,8.05,9.,1090 Wien
10929,36753090,https://www.airbnb.com/rooms/36753090,Mariahilf,48.20048,16.359379999999998,Entire home/apt,8,3.0,5.0,360.0,13,6,97.0,t,moderate,2.22,6.,1060 Wien
10931,36756134,https://www.airbnb.com/rooms/36756134,Hernals,48.21732,16.337120000000002,Entire home/apt,3,1.0,1.0,40.0,0,5,92.0,t,moderate,1.27,17.,1170 Wien
10932,36756753,https://www.airbnb.com/rooms/36756753,Landstraße,48.1976,16.40185,Entire home/apt,3,1.0,2.0,70.0,3,15,100.0,t,flexible,4.17,3.,1030 Wien
